Country Name,Year,CO2,CO2_ton,Renewables,Electricity,Energy consumption,Country Code,PBI per capita,Poblacion,CO2_per_capita_ton,Energy_use_per_capita
Arabia Saudita,1996,211.520882859,211520882.859,0.0,101.114,90.45698442300001,SAU,8335.803866480646,19033845.0,11.112882492160674,4.752428341357199e-06
Emiratos Árabes Unidos,1996,73.090398226,73090398.22600001,0.0,26.572,29.238795606,ARE,28975.022900079133,2539126.0,28.785652317372204,1.151529920374176e-05
Bélgica,1997,116.124296057,116124296.057,1.978867,78.833,56.258247370999996,BEL,25027.744589068232,10181245.0,11.405706871507364,5.525674646961152e-06
República Checa,1997,128.943071004,128943071.004,3.984643,64.598,43.351121207999995,CZE,5996.8338104398235,10304131.0,12.513725903135354,4.207159362395528e-06
Francia,1997,371.709552912,371709552.912,13.916635,504.77000000000004,243.968775041,FRA,24228.942350896392,59964851.0,6.198790570029099,4.068529663168845e-06
Alemania,1997,871.470843768,871470843.768,4.823644,551.554,345.794205099,DEU,27045.719127331846,82034771.0,10.623188596064955,4.215215095791515e-06
Italia,1997,412.755650374,412755650.374,20.342144,251.473,161.585639534,ITA,21779.624366701766,56890372.0,7.255281269280504,2.84029852246352e-06
Países Bajos,1997,184.36255210000002,184362552.10000002,2.331172,86.523,75.496244411,NLD,26700.53713359263,15610650.0,11.810049684029815,4.8362012094948e-06
Polonia,1997,346.916314226,346916314.226,2.792212,142.79,102.228262677,POL,4116.9183528977865,38649660.0,8.975921501663922,2.6449977225414142e-06
Portugal,1997,48.779755961000006,48779755.961,41.808934,34.208,20.912680244,PRT,11578.441514986182,10108977.0,4.825389944106115,2.0687236941977415e-06
Rumania,1997,112.44978113200001,112449781.13200001,30.657241,57.148,44.881592144,ROU,1577.3233570877323,22553978.0,4.98580698854987,1.989963462055341e-06
España,1997,241.81972944600003,241819729.44600004,20.073951,190.39600000000002,105.43607485000001,ESP,14696.216107708504,40057389.0,6.036832042298115,2.6321254949991877e-06
Suecia,1997,55.137656405,55137656.405,48.292451,149.249,49.155518651,SWE,29938.021359712966,8846062.0,6.233017178152267,5.556768497779012e-06
Reino Unido,1997,522.405659359,522405659.35899997,2.404567,350.666,218.963943293,GBR,26641.019646247532,58316954.0,8.958040904519807,3.7547218823020145e-06
Noruega,1997,34.77386116,34773861.160000004,99.581755,111.657,24.139948558,NOR,36628.51741557405,4405157.0,7.893898256066697,5.479929218867795e-06
Turquía,1997,180.721521629,180721521.629,38.91051,103.296,70.32353780000001,TUR,3144.385859340245,60372568.0,2.993437708811724,1.164826015020597e-06
Kazajstán,1997,123.347950142,123347950.142,12.498077,52.0,39.50442523700001,KAZ,1445.5694141829947,15333703.0,8.04423759492407,2.5763134473779757e-06
Rusia,1997,1482.279013573,1482279013.573,18.893772,834.1320000000001,605.7244678970001,RUS,2737.57302340505,147915307.0,10.021133333908438,4.095076298607825e-06
Ucrania,1997,319.800432612,319800432.612,5.635892,178.002,140.007325319,UKR,991.23010065396,50594105.0,6.320903050108308,2.7672655800315073e-06
Uzbekistán,1997,103.1219879,103121987.89999999,12.54397,46.054,44.960517803,UZB,623.0026523676387,23667000.0,4.357205725271474,1.899713432331939e-06
Canadá,1997,492.57052977700005,492570529.77700007,62.358226,573.711,240.907920945,CAN,21829.233444322876,29905948.0,16.470654258376964,8.055518619406414e-06
Estados Unidos,1997,5548.034406196,5548034406.196,11.591929,3697.728,2129.732696514,USA,31459.139002482974,272657000.0,20.348035833285042,7.811032529933213e-06
Argentina,1997,132.21482575,132214825.74999999,39.525834,72.464,57.842190527,ARG,8213.127199944785,35657429.0,3.7079180820916724,1.6221638000597295e-06
Brasil,1997,269.42183993900005,269421839.93900007,92.977836,307.982,178.560194859,BRA,5282.008827541114,167209040.0,1.6112875233240982,1.0678860117790282e-06
Chile,1997,51.949306132,51949306.132,62.134727,33.297000000000004,22.75102705,CHL,5745.373795497962,14786220.0,3.5133594747000925,1.5386641785392075e-06
Colombia,1997,59.453721348,59453721.348000005,71.644434,44.605000000000004,27.432049167000002,COL,2827.379751542924,37723800.0,1.576026841092361,7.271814919758879e-07
México,1997,326.729320351,326729320.351,19.957252,167.493,141.570953896,MEX,5289.167988192058,94611002.0,3.453396681614259,1.4963476858219934e-06
Venezuela,1997,119.49897048000001,119498970.48,73.35938,78.065,49.617325546000004,VEN,3758.8449343974385,22837743.0,5.232521028019275,2.1726019749850065e-06
China,1997,2987.541843643,2987541843.643,17.512466,1135.888,1073.257151944,CHN,781.7441643410526,1230075000.0,2.428747713467065,8.725135881503161e-07
India,1997,790.542416706,790542416.7060001,16.015131,472.678,397.689971058,IND,415.4938069248438,1000900030.0,0.789831544620895,3.973323600140166e-07
Indonesia,1997,253.76515967600002,253765159.67600003,10.339421,74.627,140.22433933399998,IDN,1063.7123652486373,202826446.0,1.2511443388205896,6.913513602363273e-07
Japón,1997,1122.809499987,1122809499.987,11.085184,1036.663,510.971204055,JPN,35021.7190917159,126057000.0,8.907157079630643,4.053493293153097e-06
Malasia,1997,100.13549475800001,100135494.758,6.691084,57.883,44.918686781999995,MYS,4637.865015996152,21562793.0,4.643901871060952,2.0831571671628992e-06
Corea,1997,416.725428093,416725428.093,2.440989,224.704,172.317036367,KOR,12131.8747042592,45953580.0,9.068399634870667,3.7498065736554147e-06
Tailandia,1997,163.23648352700002,163236483.527,8.093236,93.226,70.53449819400001,THA,2468.179209300335,60846582.0,2.682755187908501,1.1592187412269108e-06
Australia,1997,315.805666827,315805666.82699996,9.755711,182.939,101.351871212,AUS,23468.5968306374,18517000.0,17.054904510827885,5.473449868337204e-06
Nueva Zelanda,1997,28.280925922999998,28280925.922999997,70.093508,37.109,16.262280583,NZL,17474.18702972395,3781300.0,7.479154238753867,4.3007115497315735e-06
Argelia,1997,58.064224456999995,58064224.456999995,0.327011,22.935,24.054460312,DZA,1619.8062239142055,29742979.0,1.9521993562581608,8.08744151418054e-07
Egipto,1997,93.379133214,93379133.214,20.515849,58.428000000000004,38.830762631,EGY,1208.7199010158135,64892270.0,1.4389870043689332,5.983881074124854e-07
Nigeria,1997,41.579918082999995,41579918.083,34.702488,16.117,79.072664897,NGA,479.9837556454229,113457663.0,0.3664795923304008,6.969354277727366e-07
Sudáfrica,1997,302.603164131,302603164.13100004,2.303648,210.362,108.672024584,ZAF,3549.579815104262,42987461.0,7.039335589766514,2.5279935603547278e-06
Iran,1997,276.516949131,276516949.131,7.087403,97.765,109.2565881,IRN,1804.3366774593821,63136312.0,4.379681681929727,1.730487331917645e-06
Kuwait,1997,33.545667307,33545667.307000004,0.0,26.724,14.702809306999999,KWT,17748.474236165584,1710256.0,19.614412875616285,8.596847084296152e-06
Arabia Saudita,1997,214.00030572100002,214000305.72100002,0.0,107.546,86.262991522,SAU,8551.67429649764,19407142.0,11.02688410900482,4.4449095864811006e-06
Emiratos Árabes Unidos,1997,77.046478244,77046478.244,0.0,28.400000000000002,30.885824026999998,ARE,29512.66374402478,2671362.0,28.841646412579053,1.1561826524072738e-05
Bélgica,1998,118.659545201,118659545.201,2.244449,83.183,57.181564836,BEL,25541.674723365584,10203008.0,11.629859076950641,5.604383024692326e-06
República Checa,1998,123.01024776499999,123010247.76499999,3.794999,65.112,41.960378996,CZE,6458.904501044037,10294373.0,11.949270515552524,4.076049993137028e-06
Francia,1998,394.855334405,394855334.40500003,13.45203,511.276,251.478300104,FRA,24974.272199000538,60186288.0,6.560553035020203,4.178332116179021e-06
Alemania,1998,863.747672389,863747672.3889999,5.197765,556.393,343.37924436900005,DEU,27340.67288488839,82047195.0,10.52744913935205,4.185143006643921e-06
Italia,1998,423.088776595,423088776.595,20.254426,259.8,166.050362796,ITA,22252.35808623103,56906744.0,7.434773927585806,2.9179382112601626e-06
Países Bajos,1998,184.72883389,184728833.89000002,2.555013,91.115,76.49567514,NLD,27885.808382346455,15707209.0,11.760767548836972,4.8700997828449344e-06
Polonia,1998,318.088179044,318088179.044,3.18722,142.78900000000002,95.306008773,POL,4510.420559138558,38663481.0,8.227096236989112,2.4650136590908614e-06
Portugal,1998,53.547081288,53547081.288,36.486764,38.984,22.738916796,PRT,12202.691406770378,10160196.0,5.270280345772857,2.2380391870393053e-06
Rumania,1998,97.961968068,97961968.068,35.311051,53.496,41.03962249,ROU,1852.4673090041247,22507344.0,4.352444609546111,1.8233880679124112e-06
España,1998,250.71405759499999,250714057.595,19.826955,195.209,110.904341067,ESP,15340.33211419284,40223509.0,6.233023021313232,2.757202039906563e-06
Suecia,1998,55.973862695,55973862.695,49.195686,158.83100000000002,50.023146782999994,SWE,30191.5068120596,8850974.0,6.324034246965362,5.651710962318949e-06
Reino Unido,1998,526.915760843,526915760.84300005,2.832345,362.70300000000003,220.999013449,GBR,28068.838492336046,58487141.0,9.009087328153038,3.778591493282258e-06
Noruega,1998,36.432903984,36432903.984,99.617975,117.008,25.178413475000003,NOR,34788.77856426981,4431464.0,8.22141486064199,5.6817371132880696e-06
Turquía,1998,183.882630374,183882630.374,38.334744,111.022,71.682672045,TUR,4496.496821393456,61329676.0,2.9982651526481243,1.1688089147087619e-06
Kazajstán,1998,125.854634594,125854634.594,12.495676,49.145,39.337657293,KAZ,1468.7017983339974,15071300.0,8.350615712911294,2.610103792838043e-06
Rusia,1998,1463.645657478,1463645657.478,19.285795,827.158,591.392052134,RUS,1834.86298596367,147670692.0,9.911551423338626,4.004803147627966e-06
Ucrania,1998,301.80374731200004,301803747.31200004,9.210633,172.822,131.92595766399998,UKR,835.260298791774,50143939.0,6.018748294026124,2.6309452407398624e-06
Uzbekistán,1998,116.382507117,116382507.117,12.544662,45.9,49.968781695,UZB,623.2161328359849,24051000.0,4.838988279780467,2.0776176331545464e-06
Canadá,1998,497.433570143,497433570.143,60.413878,561.76,239.598334279,CAN,20952.069464393662,30155173.0,16.495795601736393,7.945513503736158e-06
Estados Unidos,1998,5611.047384385,5611047384.385,10.221776,3830.489,2156.345767451,USA,32853.67698492681,275854000.0,20.34064173216629,7.816982053734947e-06
Argentina,1998,136.055005825,136055005.825,36.524694,74.169,59.819940196000005,ARG,8289.505729331177,36063459.0,3.7726554689332485,1.6587410596415615e-06
Brasil,1998,277.853500175,277853500.175,92.923344,321.748,182.890354374,BRA,5087.152221013997,169785250.0,1.6364996380722119,1.0771863537851491e-06
Chile,1998,53.042141208000004,53042141.208000004,48.170886,35.509,23.557701357000003,CHL,5446.580612794163,14977733.0,3.5413998372116797,1.5728482646205539e-06
Colombia,1998,60.486803139,60486803.139000006,69.746308,44.897,28.728538882000002,COL,2566.024060049313,38364309.0,1.5766425804515338,7.488350404538761e-07
México,1998,349.003906868,349003906.86800003,17.586559,182.304,145.459999885,MEX,5481.181497449645,96056321.0,3.6333257742403027,1.514319915344249e-06
Venezuela,1998,120.22278765200001,120222787.65200001,71.596499,80.902,52.245681143000006,VEN,3921.7189790303473,23288564.0,5.162310035603741,2.243405009557481e-06
China,1998,3082.2094362430003,3082209436.243,18.061156,1167.5,1078.3877345,CHN,828.5804792956815,1241935000.0,2.481779993512543,8.683125401087819e-07
India,1998,806.758823147,806758823.1470001,16.701108,503.75100000000003,407.227151991,IND,413.2989441345476,1019483581.0,0.7913406730451308,3.994445419038093e-07
Indonesia,1998,256.248032099,256248032.099,15.765396,78.038,137.140301098,IDN,463.9481694668522,205724592.0,1.245587752090426,6.666208437443395e-07
Japón,1998,1084.181649361,1084181649.3609998,11.253014,1033.492,501.282101637,JPN,31902.767095513733,126400000.0,8.577386466463606,3.965839411685126e-06
Malasia,1998,100.24806348,100248063.48,7.996903,60.711,42.319688405,MYS,3263.3453713945873,22114654.0,4.533105671922337,1.913649130798067e-06
Corea,1998,359.35955593799997,359359555.93799996,2.828504,217.889,157.59943589600002,KOR,8085.323528383277,46286503.0,7.763808727092647,3.4048680648006617e-06
Tailandia,1998,148.516822063,148516822.063,6.105361,90.052,66.134948019,THA,1845.8312252439505,61585103.0,2.4115705719124962,1.0738789869199375e-06
Australia,1998,331.301295394,331301295.394,8.598089,195.369,104.059783357,AUS,21318.964169431812,18711000.0,17.706231382288493,5.561422871946983e-06
Nueva Zelanda,1998,27.402106541000002,27402106.541,75.64607,37.612,16.040331995000003,NZL,14738.44557039182,3815000.0,7.182727795806029,4.204543117955439e-06
Argelia,1998,59.485009618,59485009.618,0.851148,25.26,24.894435979,DZA,1596.0037142984384,30192754.0,1.970175016760644,8.245169016049347e-07
Egipto,1998,98.47944112600001,98479441.12600002,19.410475,62.966,41.553318912,EGY,1281.3967199450549,66200269.0,1.487598806071317,6.276910885664226e-07
Nigeria,1998,37.627985904,37627985.904,38.217193,15.111,80.01967136100001,NGA,469.43056482933247,116319759.0,0.3234874816410168,6.879284486911635e-07
Sudáfrica,1998,310.147509544,310147509.544,2.067448,205.374,110.76036197100001,ZAF,3154.0207766052285,43682260.0,7.100079289487312,2.535591381283844e-06
Iran,1998,280.059955846,280059955.84599996,6.804299,103.464,111.266786483,IRN,1723.835366590682,63971836.0,4.377863343581384,1.7393089434387971e-06
Kuwait,1998,39.712423197999996,39712423.198,0.0,29.984,16.796651785999998,KWT,14167.25481082456,1831119.0,21.687516320894492,9.172889247503849e-06
Arabia Saudita,1998,228.90188409,228901884.09,0.0,114.623,91.929347405,SAU,7419.160018973575,19783304.0,11.570457800678795,4.6468146779223536e-06
Emiratos Árabes Unidos,1998,78.88331050000001,78883310.5,0.0,33.392,31.584492734,ARE,26899.601766231022,2813214.0,28.040280796270743,1.1227191651257245e-05
Bélgica,1999,114.63648235400001,114636482.354,2.364105,84.514,57.425647579,BEL,25444.139258307096,10226419.0,11.209836244143723,5.615420958108601e-06
República Checa,1999,112.727298731,112727298.731,4.471821,64.694,39.257828675999995,CZE,6307.698003777906,10283860.0,10.961574616048837,3.81742153977203e-06
Francia,1999,389.885826989,389885826.989,15.209982,525.806,251.76295786699998,FRA,24673.19896917444,60496718.0,6.444743448545424,4.1615969624500946e-06
Alemania,1999,832.3419197100001,832341919.71,5.837138,556.3000000000001,335.278111723,DEU,26795.99113168136,82100243.0,10.13811761446309,4.083765156736503e-06
Italia,1999,428.114046196,428114046.196,21.729082,265.66700000000003,168.574357205,ITA,21936.82312935091,56916317.0,7.521815689444558,2.9617931393030933e-06
Países Bajos,1999,179.70753549800003,179707535.49800003,2.890913,86.72,74.92546736300001,NLD,28263.096710680187,15812088.0,11.365199554796307,4.738492940527526e-06
Polonia,1999,309.97690882200004,309976908.822,3.151385,142.12800000000001,92.761672433,POL,4389.976415342085,38660271.0,8.017970407450067,2.3994056439231893e-06
Portugal,1999,60.320141524,60320141.524000004,20.779911,43.287,24.411037122000003,PRT,12474.818082011938,10217828.0,5.903421111022813,2.3890632257657894e-06
Rumania,1999,83.389967093,83389967.093,36.067837,50.71,36.26243826100001,ROU,1599.8895330467685,22472040.0,3.7108320870290368,1.6136691756066653e-06
España,1999,272.020669385,272020669.385,14.354453,208.451,116.08287639400001,ESP,15678.21523454068,40386875.0,6.73537304842229,2.8742723073770874e-06
Suecia,1999,54.523096298999995,54523096.298999995,48.281674,154.86,49.11964832,SWE,30614.233029718926,8857874.0,6.155325340933953,5.545308989493416e-06
Reino Unido,1999,524.8825818949999,524882581.8949999,3.400226,368.152,221.59963860899998,GBR,28428.773023794736,58682466.0,8.944453389109448,3.7762495974351176e-06
Noruega,1999,37.754845280000005,37754845.28000001,99.562408,122.717,26.366946382,NOR,36371.3957875661,4461913.0,8.461582572318198,5.909336731128554e-06
Turquía,1999,183.20925044999998,183209250.45,29.982824,116.44,70.446331646,TUR,4108.1231992810535,62287397.0,2.9413534563019224,1.1309885312112177e-06
Kazajstán,1999,113.097673629,113097673.629,12.910017,47.498,35.923969168000006,KAZ,1130.1135923356335,14928426.0,7.575994524071057,2.406413721580561e-06
Rusia,1999,1505.28956822,1505289568.22,19.076582,846.226,608.3798555750001,RUS,1330.76070681278,147214392.0,10.225152227100187,4.132611270608651e-06
Ucrania,1999,297.99619533199996,297996195.33199996,8.426098,172.12,131.045183246,UKR,635.766241766541,49673350.0,5.999116132332528,2.6381386245542125e-06
Uzbekistán,1999,118.008284791,118008284.791,12.545182,45.372,51.311435044,UZB,702.4807440888727,24311650.0,4.853980901789883,2.1105698315005356e-06
Canadá,1999,508.68793392400005,508687933.924,61.191146,579.056,246.326489343,CAN,22238.664535694315,30401286.0,16.73244789460551,8.102502287008516e-06
Estados Unidos,1999,5664.8236673149995,5664823667.315,9.626331,3897.518,2206.036953113,USA,34513.56150372706,279040000.0,20.30111692701763,7.905809034951979e-06
Argentina,1999,139.697325653,139697325.653,27.543842,80.744,60.845160407,ARG,7774.736202800005,36467218.0,3.8307645418139655,1.6684892279690762e-06
Brasil,1999,287.287232343,287287232.34300005,90.036927,334.716,187.025607596,BRA,3478.372729976438,172318675.0,1.6671857089372353,1.0853472938786234e-06
Chile,1999,56.682490221,56682490.221,38.030737,38.39,25.030238698,CHL,4957.777883836238,15162800.0,3.7382600984646635,1.6507662633550532e-06
Colombia,1999,52.868055616999996,52868055.617,79.860819,42.822,25.69119807,COL,2209.9314804749147,38999471.0,1.3556095572937386,6.587576039172429e-07
México,1999,341.16342839900005,341163428.39900005,20.907524,191.51,149.663370528,MEX,6157.192475265559,97484832.0,3.499656525017144,1.5352477658062744e-06
Venezuela,1999,108.987755104,108987755.104,75.164655,80.623,49.804079103999996,VEN,4127.107938394244,23739841.0,4.590921864388224,2.097911233019631e-06
China,1999,2998.450223224,2998450223.224,16.681466,1239.9270000000001,1099.096698288,CHN,873.2870617257904,1252735000.0,2.393523149927159,8.773576999828376e-07
India,1999,870.781247017,870781247.0170001,15.258076,545.77,430.742187269,IND,441.9987701706256,1038058156.0,0.8388559369086062,4.1494995707061327e-07
Indonesia,1999,277.48537979400004,277485379.794,14.123261,85.915,143.719086258,IDN,671.0986161100387,208615169.0,1.3301304076982055,6.88919635839137e-07
Japón,1999,1121.0617874739999,1121061787.4739997,10.457885,1050.614,509.258927442,JPN,36026.55607501681,126631000.0,8.852980608808268,4.021597613870222e-06
Malasia,1999,108.579743099,108579743.09899999,11.535572,65.233,42.869095551,MYS,3492.6925795875,22661298.0,4.791417645141068,1.8917316894645665e-06
Corea,1999,393.37218116400004,393372181.16400003,2.595336,237.50300000000001,174.495951749,KOR,10409.326888243304,46616677.0,8.438443202719062,3.74320871796589e-06
Tailandia,1999,154.677500634,154677500.634,4.888993,90.039,70.606273122,THA,2033.255821542172,62298571.0,2.482841871830415,1.1333530125755212e-06
Australia,1999,338.659558806,338659558.806,8.705457,203.987,106.390313441,AUS,20533.035061906994,18926000.0,17.8938792563669,5.6213839924442565e-06
Nueva Zelanda,1999,29.008384300000003,29008384.300000004,69.524288,37.817,16.683080604,NZL,15322.223834026689,3835100.0,7.563918620114209,4.350103153503168e-06
Argelia,1999,63.235939184,63235939.184,0.75817,26.775000000000002,26.574520183,DZA,1588.3463311248802,30623406.0,2.0649544725364644,8.677846018499706e-07
Egipto,1999,103.606828383,103606828.383,21.436601,68.495,42.399439095000005,EGY,1343.5519627879974,67515591.0,1.5345615264332058,6.279947856044096e-07
Nigeria,1999,39.460081341999995,39460081.34199999,38.212443,16.089,82.68029372299999,NGA,497.8415405135045,119260063.0,0.33087422855042425,6.932772936988973e-07
Sudáfrica,1999,293.592165511,293592165.51100004,1.73044,203.012,109.018448186,ZAF,3081.5699267486752,44338543.0,6.621601560317398,2.4587738073846944e-06
Iran,1999,305.88754035000005,305887540.35,4.440914,112.657,126.227582012,IRN,1756.8966669642589,64800880.0,4.720422629291455,1.9479300591596906e-06
Kuwait,1999,43.770182931,43770182.931,0.0,31.576,18.0263439,KWT,15434.168787086324,1951636.0,22.427431616858883,9.236529711483084e-06
Arabia Saudita,1999,234.932663564,234932663.56399998,0.0,119.015,93.588721143,SAU,8007.959780390003,20194527.0,11.63348186189258,4.634360643505045e-06
Emiratos Árabes Unidos,1999,81.08793318000001,81087933.18,0.0,37.126,32.25013062,ARE,28470.83786327461,2966034.0,27.338841422586526,1.0873149336791149e-05
Bélgica,2000,116.306475688,116306475.68800001,2.717469,84.012,58.099181479,BEL,23207.40591100777,10251250.0,11.345589629362273,5.667521666040727e-06
República Checa,2000,124.965182208,124965182.208,3.864373,73.46600000000001,41.33389927500001,CZE,6011.615220357014,10255063.0,12.185705949149217,4.03058462683262e-06
Francia,2000,387.608573666,387608573.666,13.736726,539.9540000000001,254.79574677200003,FRA,22364.029394340596,60912500.0,6.363366692649292,4.182979630978864e-06
Alemania,2000,832.80898012,832808980.12,6.886737,576.543,336.588914764,DEU,23718.74669947103,82211508.0,10.13007789761015,4.094182468517668e-06
Italia,2000,431.215441799,431215441.799,20.813618,276.641,171.782146316,ITA,20051.242154834217,56942108.0,7.572874572873207,3.0167858611065118e-06
Países Bajos,2000,180.72759710000003,180727597.10000002,3.315817,89.631,75.790375878,NLD,26149.411078290024,15925513.0,11.348306148756402,4.759053970694696e-06
Polonia,2000,298.45371339300004,298453713.39300007,2.990688,145.184,89.224878958,POL,4492.739631765943,38258629.0,7.800951607361572,2.332150453117387e-06
Portugal,2000,59.819830977,59819830.977000006,30.298876,43.764,24.583212679,PRT,11502.39681264278,10289898.0,5.8134522788272545,2.389062814714004e-06
Rumania,2000,87.347793607,87347793.607,28.455347,51.934000000000005,36.225701214000004,ROU,1659.9076395454754,22442971.0,3.8919888818196124,1.6141223554581968e-06
España,2000,287.67477606200003,287674776.06200004,16.948662,224.472,122.31503889900002,ESP,14676.70608802315,40567864.0,7.091198493023938,3.0150721985017504e-06
Suecia,2000,51.085988228000005,51085988.22800001,57.257032,145.266,46.470704554,SWE,29323.207763769813,8872109.0,5.758043350008437,5.237841932960923e-06
Reino Unido,2000,533.382010688,533382010.688,3.358537,377.069,222.662589518,GBR,27987.75116111156,58892514.0,9.056872842752137,3.780830098677737e-06
Noruega,2000,33.051699194,33051699.194000002,99.716048,142.982,26.149087073,NOR,38146.71539174766,4490967.0,7.359595203883708,5.822596129742214e-06
Turquía,2000,205.580332698,205580332.698,24.938762,124.922,76.136845517,TUR,4316.548907704773,63240194.0,3.2507859273486734,1.2039312453247691e-06
Kazajstán,2000,121.899621502,121899621.502,14.673447,51.324,35.689262752000005,KAZ,1229.0009584450054,14883626.0,8.19018305767694,2.3978876351770736e-06
Rusia,2000,1524.757717989,1524757717.9889998,18.849785,877.766,618.638580079,RUS,1771.59782952435,146596557.0,10.401047263265534,4.220007568656609e-06
Ucrania,2000,290.758347587,290758347.587,6.682026,171.445,129.487931514,UKR,635.708963537223,49175848.0,5.912624985887382,2.6331611305208197e-06
Uzbekistán,2000,117.074764346,117074764.346,12.544811,46.864000000000004,50.868634858,UZB,558.2268023770001,24650400.0,4.74940627113556,2.0636028161003472e-06
Canadá,2000,529.401362415,529401362.415,60.607521,605.707,253.513887845,CAN,24190.24961500449,30685730.0,17.25236331073108,8.261621536948934e-06
Estados Unidos,2000,5809.10331845,5809103318.45,8.812616,4052.667,2268.990241358,USA,36334.908777058896,282162411.0,20.58780011789026,8.041433418847558e-06
Argentina,2000,139.521994832,139521994.832,33.209706,88.977,61.566460888,ARG,7708.100996054139,36870787.0,3.7840796517850293,1.6697897142255196e-06
Brasil,2000,298.12507042100003,298125070.421,89.492706,348.91,187.738147271,BRA,3749.753249961675,174790340.0,1.705615255516981,1.0740762176616854e-06
Chile,2000,52.744977877,52744977.877,48.547832,40.078,25.169457358,CHL,5074.901623750093,15342353.0,3.4378675733116033,1.6405213305938142e-06
Colombia,2000,55.185428895,55185428.895,75.524638,43.125,25.814553296,COL,2520.480897959017,39629968.0,1.3925176244149378,6.513897083136681e-07
México,2000,363.78973641700003,363789736.41700006,19.80406,205.675,150.334732455,MEX,7157.8144998573425,98899845.0,3.678365081532737,1.5200704556715937e-06
Venezuela,2000,116.90638932600001,116906389.326,73.748402,85.271,51.181475643,VEN,4842.037201588122,24192446.0,4.832350946489661,2.1155973911443265e-06
China,2000,3144.35835171,3144358351.71,16.639498,1355.738,1129.7383239829999,CHN,959.3724836396913,1262645000.0,2.490294858578619,8.947394746607319e-07
India,2000,908.477507622,908477507.622,13.590948,569.688,440.91150611100005,IND,443.31420400077405,1056575549.0,0.8598320380230566,4.1730239406761066e-07
Indonesia,2000,272.596485306,272596485.306,15.956068,93.325,155.790241565,IDN,780.1902009865787,211513823.0,1.2887880396639608,7.365487482347667e-07
Japón,2000,1134.371055929,1134371055.9290001,10.343304,1070.277,519.044541941,JPN,38532.04087529354,126843000.0,8.94311121566819,4.09202354044764e-06
Malasia,2000,117.958143583,117958143.58299999,10.05848,69.255,49.057513823,MYS,4043.6620514339074,23194257.0,5.085661661117232,2.115071580995244e-06
Corea,2000,434.884295382,434884295.382,1.968455,290.12600000000003,190.05797569,KOR,11947.579128206073,47008111.0,9.251260817138558,4.0430889828778695e-06
Tailandia,2000,155.41113615999998,155411136.16,6.811007,95.977,72.289256124,THA,2007.7363631179892,62952642.0,2.4686991875575295,1.1483117122232933e-06
Australia,2000,344.487906387,344487906.387,8.538511,210.22400000000002,108.30993544200001,AUS,21679.24784241465,19153000.0,17.986106948624236,5.654985403957605e-06
Nueva Zelanda,2000,30.162923074,30162923.073999997,71.501006,39.247,17.256819929000002,NZL,13641.102718382228,3857700.0,7.818887698369494,4.473344202244861e-06
Argelia,2000,64.21890069300001,64218900.69300001,0.195751,27.586000000000002,26.994124113999998,DZA,1765.0225765182383,31042235.0,2.0687589245104294,8.695934462837485e-07
Egipto,2000,101.556749017,101556749.017,17.703441,78.143,40.110786102,EGY,1450.4762424329779,68831561.0,1.475438701978588,5.827382892275245e-07
Nigeria,2000,43.990401068,43990401.067999996,38.215523,14.727,87.064213569,NGA,567.9307360095652,122283850.0,0.35974007252797485,7.119845635298529e-07
Sudáfrica,2000,300.262697988,300262697.98800004,2.013101,210.67000000000002,110.596783061,ZAF,3032.427138204624,44967708.0,6.677296027362569,2.4594712067824313e-06
Iran,2000,320.02556391,320025563.91,3.049027,121.383,123.029440623,IRN,1670.0094699784852,65623405.0,4.876698548482817,1.8747798993819355e-06
Kuwait,2000,47.079126028,47079126.028,0.0,32.323,18.724583747,KWT,18439.9003907245,2045123.0,23.02019293118311,9.15572498426745e-06
Arabia Saudita,2000,244.157188446,244157188.44599998,0.0,126.191,97.85578156800001,SAU,9171.330144800913,20663843.0,11.81567186926459,4.735604193663299e-06
Emiratos Árabes Unidos,2000,80.314098052,80314098.052,0.0,39.944,31.52008211,ARE,33291.41936635303,3134062.0,25.626199498286887,1.0057261825069191e-05
Bélgica,2001,116.21723009899999,116217230.09899999,2.853886,79.821,57.979524839999996,BEL,23121.601144024637,10286570.0,11.297957443443247,5.636429328726679e-06
República Checa,2001,124.64916524600001,124649165.246,4.005519,74.647,42.363274196,CZE,6609.205529860541,10216605.0,12.200644465162352,4.146511898619942e-06
Francia,2001,391.41748315300003,391417483.15300006,14.918722,549.5310000000001,260.19321293800004,FRA,22433.555714194477,61357430.0,6.379300488188636,4.240614591223916e-06
Alemania,2001,851.964126432,851964126.4319999,7.233043,586.4060000000001,346.49112465,DEU,23687.316892819807,82349925.0,10.34565758781201,4.207546329277167e-06
Italia,2001,429.670930761,429670930.76100004,22.029038,279.009,172.199203498,ITA,20400.81111152249,56974100.0,7.541513262359564,3.022411999452383e-06
Países Bajos,2001,185.960036105,185960036.105,3.525405,93.663,78.30761161199999,NLD,26873.275933511402,16046180.0,11.58905335132723,4.880140420461442e-06
Polonia,2001,297.050838933,297050838.933,3.212559,145.616,90.144048205,POL,4981.192232444937,38248076.0,7.766425661071161,2.3568256924871202e-06
Portugal,2001,59.362276899,59362276.899000004,34.578254,46.509,24.777544749,PRT,11729.146162981122,10362722.0,5.728444408621596,2.391026677064192e-06
